Model,Window_Start,Window_End,Months,Positives,AUC,PR_AUC,Brier,Precision,Recall,F1,Specificity,Youdens_J,TP,FP,FN,TN
probit,2017-07-31,2020-06-30,36,7,0.7536945812807881,0.5119047619047619,0.13515893688184097,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2017-08-31,2020-07-31,36,7,0.7536945812807881,0.5119047619047619,0.1350997652842081,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2017-09-30,2020-08-31,36,7,0.7536945812807881,0.5119047619047619,0.1350405936865752,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2017-10-31,2020-09-30,36,7,0.7536945812807881,0.5119047619047619,0.13498142208894237,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2017-11-30,2020-10-31,36,7,0.7536945812807881,0.5119047619047619,0.13495650600129563,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2017-12-31,2020-11-30,36,7,0.7536945812807881,0.5119047619047619,0.13489733440366278,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-01-31,2020-12-31,36,7,0.7536945812807881,0.5119047619047619,0.1348381628060299,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-02-28,2021-01-31,36,7,0.7536945812807881,0.5119047619047619,0.13477899120839704,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-03-31,2021-02-28,36,7,0.7536945812807881,0.5119047619047619,0.13471981961076418,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-04-30,2021-03-31,36,7,0.7536945812807881,0.5119047619047619,0.13466064801313132,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-05-31,2021-04-30,36,7,0.7536945812807881,0.5119047619047619,0.13463917452030685,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-06-30,2021-05-31,36,7,0.7536945812807881,0.5119047619047619,0.13461833992434505,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
