Model,Window_Start,Window_End,Months,Positives,AUC,PR_AUC,Brier,Precision,Recall,F1,Specificity,Youdens_J,TP,FP,FN,TN
ensemble,2019-08-31,2022-07-31,36,8,0.875,0.5418470418470418,0.12725484348008065,0.5714285714285714,0.5,0.5333333333333333,0.8928571428571429,0.3928571428571428,4,3,4,25
ensemble,2019-09-30,2022-08-31,36,7,0.8423645320197044,0.4407338693052979,0.13890340304937976,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8620689655172413,0.29064039408866993,3,4,4,25
ensemble,2019-10-31,2022-09-30,36,6,0.8111111111111111,0.3586940836940837,0.15150656188129707,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.8333333333333334,0.16666666666666674,2,5,4,25
ensemble,2019-11-30,2022-10-31,36,5,0.7870967741935484,0.29415584415584417,0.1623599317195404,0.25,0.4,0.3076923076923077,0.8064516129032258,0.2064516129032259,2,6,3,25
ensemble,2019-12-31,2022-11-30,36,4,0.765625,0.2368326118326118,0.1734076451987185,0.2222222222222222,0.5,0.30769230769230765,0.78125,0.28125,2,7,2,25
ensemble,2020-01-31,2022-12-31,36,3,0.7474747474747474,0.18571428571428572,0.18442384734606823,0.2,0.6666666666666666,0.30769230769230765,0.7575757575757576,0.4242424242424243,2,8,1,25
ensemble,2020-02-29,2023-01-31,36,2,0.7647058823529411,0.1534090909090909,0.19060271869040943,0.18181818181818182,1.0,0.3076923076923077,0.7352941176470589,0.7352941176470589,2,9,0,25
ensemble,2020-03-31,2023-02-28,36,1,0.7714285714285715,0.1111111111111111,0.2056725717002606,0.09090909090909091,1.0,0.16666666666666669,0.7142857142857143,0.7142857142857144,1,10,0,25
ensemble,2020-04-30,2023-03-31,36,0,,,0.226456746348586,0.0,0.0,0.0,0.6944444444444444,-0.3055555555555556,0,11,0,25
ensemble,2020-05-31,2023-04-30,36,0,,,0.23010723116045334,0.0,0.0,0.0,0.6944444444444444,-0.3055555555555556,0,11,0,25
ensemble,2020-06-30,2023-05-31,36,0,,,0.24335282645534104,0.0,0.0,0.0,0.6944444444444444,-0.3055555555555556,0,11,0,25
ensemble,2020-07-31,2023-06-30,36,0,,,0.2614728646552045,0.0,0.0,0.0,0.6666666666666666,-0.33333333333333337,0,12,0,24
ensemble,2020-08-31,2023-07-31,36,0,,,0.2825214649112621,0.0,0.0,0.0,0.6388888888888888,-0.36111111111111116,0,13,0,23
ensemble,2020-09-30,2023-08-31,36,0,,,0.3028818504850679,0.0,0.0,0.0,0.6111111111111112,-0.38888888888888884,0,14,0,22
ensemble,2020-10-31,2023-09-30,36,0,,,0.32171454456832543,0.0,0.0,0.0,0.5833333333333334,-0.41666666666666663,0,15,0,21
ensemble,2020-11-30,2023-10-31,36,0,,,0.33957061141798267,0.0,0.0,0.0,0.5555555555555556,-0.4444444444444444,0,16,0,20
ensemble,2020-12-31,2023-11-30,36,0,,,0.3547459386592128,0.0,0.0,0.0,0.5277777777777778,-0.4722222222222222,0,17,0,19
ensemble,2021-01-31,2023-12-31,36,0,,,0.36756799244028765,0.0,0.0,0.0,0.5,-0.5,0,18,0,18
